state,year,month,n_incidents,average_temperature,average_precipitation
Maine,2017,4,0.9740658708298742,5.555555555555555,1.04394
Maine,2017,5,1.1988503025598451,10.388888888888891,1.44018
Maine,2017,6,0.8991377269198838,16.11111111111111,0.94742
Maine,2017,7,1.1988503025598451,18.444444444444443,0.72136
Maine,2017,8,1.1988503025598451,17.38888888888889,0.6223000000000001
Maine,2017,9,1.5734910221097966,16.166666666666668,0.78232
Maine,2017,10,1.7233473099297774,11.11111111111111,1.82118
Maine,2017,11,1.648419166019787,0.22222222222222143,0.70358
Maine,2017,12,1.2737784464698354,-8.666666666666666,0.9829800000000001
Maryland,2014,1,2.400423145920716,-2.333333333333333,0.6731
Maryland,2014,2,0.8896673198167688,0.44444444444444287,1.05918
Maryland,2014,3,0.973598199044766,3.444444444444446,0.9525
Maryland,2014,4,1.258963188419956,11.500000000000002,1.2522199999999999
Maryland,2014,5,1.8800516947071342,17.88888888888889,1.31572
Maryland,2014,6,1.7625484637879383,22.38888888888889,0.92456
Maryland,2014,7,1.9136240463983327,23.72222222222222,0.9829800000000001
Maryland,2014,8,2.198989035773523,22.055555555555557,0.9982200000000001
Maryland,2014,9,1.947196398089532,20.0,0.67056
Maryland,2014,10,1.6786175845599411,14.555555555555555,0.85852
Maryland,2014,11,1.8800516947071342,5.944444444444446,0.78486
Maryland,2014,12,1.6618314087143418,4.222222222222223,0.89662
Maryland,2015,1,1.5871525514229075,-0.7222222222222227,0.9626600000000001
Maryland,2015,2,0.7183953653808949,-3.7222222222222223,0.51562
Maryland,2015,3,1.1527739584019012,4.111111111111111,1.08204
Maryland,2015,4,1.2697220411383259,12.222222222222221,0.92202
Maryland,2015,5,2.8401677235988867,19.777777777777775,0.62484
Maryland,2015,6,2.0549448823686065,22.77777777777778,2.38506
Maryland,2015,7,2.088358620293299,24.388888888888893,0.9982200000000001
Maryland,2015,8,1.4534975997241362,23.277777777777782,0.66294
Maryland,2015,9,1.7876349789710642,21.555555555555557,0.98044
Maryland,2015,10,1.9379967996321816,13.11111111111111,0.94234
Maryland,2015,11,1.4702044686864826,10.277777777777779,0.6654800000000001
Maryland,2015,12,2.0716517513309527,9.222222222222221,1.1607800000000001
Maryland,2016,1,1.6490866808266023,0.055555555555556344,0.762
Maryland,2016,2,1.3325952976376583,2.7222222222222214,1.02616
Maryland,2016,3,1.532484592283307,9.666666666666666,0.44958000000000004
Maryland,2016,4,1.6990590044880145,11.722222222222221,0.54102
Maryland,2016,5,1.8489759754722508,16.055555555555557,1.50622
Maryland,2016,6,1.715716445708485,22.333333333333332,1.05918
Maryland,2016,7,2.0155503876769583,25.777777777777782,1.22428
Maryland,2016,8,1.9988929464564877,25.555555555555557,0.70612
Maryland,2016,9,1.5491420335037778,21.944444444444443,1.67386
Maryland,2016,10,1.6324292396061313,15.222222222222221,0.56388
Maryland,2016,11,1.6490866808266023,8.722222222222223,0.254
Maryland,2016,12,1.8822908579131925,3.3333333333333335,0.81534
Maryland,2017,1,1.9920755235672496,3.4999999999999982,0.79756
Maryland,2017,2,1.776267341847464,6.500000000000002,0.28448
Maryland,2017,3,1.5936604188537995,6.166666666666668,0.94742
Maryland,2017,4,1.7264654537582829,15.277777777777779,0.81788
Maryland,2017,5,1.9090723767519473,16.77777777777778,1.4859
Maryland,2017,6,1.7430660831213434,22.555555555555554,0.53594
Maryland,2017,7,2.4402925163698805,25.222222222222225,1.97104
Maryland,2017,8,2.2244843346500955,22.666666666666668,1.4147800000000001
Maryland,2017,9,2.6062988100004847,20.166666666666668,0.51054
Maryland,2017,10,2.5730975512743637,16.22222222222222,0.9626600000000001
Maryland,2017,11,1.9920755235672496,7.666666666666665,0.49784
Maryland,2017,12,2.3904906282806992,1.8333333333333317,0.2413
Massachusetts,2014,1,1.138615998944784,-5.0,0.8712200000000001
Massachusetts,2014,2,0.6358504929172171,-4.388888888888888,1.06172
Massachusetts,2014,3,0.8872332459310005,-1.6111111111111103,1.14554
Massachusetts,2014,4,0.9611693497585838,7.722222222222222,0.9829800000000001
Massachusetts,2014,5,0.9611693497585838,14.000000000000002,0.9525
Massachusetts,2014,6,1.1238287781792673,18.833333333333336,0.71374
Massachusetts,2014,7,1.5526581803792507,21.77777777777778,1.65608
Massachusetts,2014,8,2.084998127937851,19.555555555555557,0.7797799999999999
Massachusetts,2014,9,1.1977648820068505,16.833333333333332,0.36322
Massachusetts,2014,10,1.1534032197103006,11.833333333333332,1.57734
Massachusetts,2014,11,1.0646798951172005,3.7777777777777763,1.19634
Massachusetts,2014,12,1.1829776612413339,1.5000000000000016,1.42494
Massachusetts,2015,1,1.2804986821166437,-5.666666666666667,1.02362
Massachusetts,2015,2,0.9566944176733545,-9.666666666666666,0.75946
Massachusetts,2015,3,1.722049951812038,-1.4999999999999996,0.72136
Massachusetts,2015,4,1.5748661952469067,7.5,0.6476999999999999
Massachusetts,2015,5,1.8103602057511168,16.555555555555557,0.24384
Massachusetts,2015,6,1.5454294439338805,17.555555555555557,1.6687800000000002
Massachusetts,2015,7,2.1488828458509195,21.666666666666668,0.8001
Massachusetts,2015,8,2.001699089285788,21.722222222222218,0.7493000000000001
Massachusetts,2015,9,1.5895845709034198,19.0,1.0642600000000002
Massachusetts,2015,10,1.30993543342967,10.055555555555555,0.98044
Massachusetts,2015,11,1.8103602057511168,7.055555555555557,0.62992
Massachusetts,2015,12,1.3835273117122358,5.444444444444443,1.22428
Massachusetts,2016,1,1.743945431800889,-1.9444444444444444,0.62992
Massachusetts,2016,2,1.4068803483435743,-0.6111111111111119,1.1912600000000002
Massachusetts,2016,3,1.6413604064008365,5.0,0.7721600000000001
Massachusetts,2016,4,1.9344604789724147,7.222222222222222,0.74676
Massachusetts,2016,5,1.9198054753438356,14.000000000000002,0.75692
Massachusetts,2016,6,1.6120503991436788,18.944444444444443,0.44958000000000004
Massachusetts,2016,7,2.1103205225153614,22.555555555555554,0.57658
Massachusetts,2016,8,1.9784254898581513,22.5,0.8077200000000001
Massachusetts,2016,9,1.9051504717152568,18.111111111111107,0.59944
Massachusetts,2016,10,1.9637704862295724,11.222222222222223,1.2471400000000001
Massachusetts,2016,11,1.9198054753438356,5.666666666666668,0.65532
Massachusetts,2016,12,1.9637704862295724,-0.5555555555555556,0.92202
Massachusetts,2017,1,2.2303893020616234,-0.2777777777777778,1.02362
Massachusetts,2017,2,1.7201695270802062,0.5555555555555556,0.6807200000000001
Massachusetts,2017,3,1.734747234936818,-0.2777777777777778,0.81534
Massachusetts,2017,4,2.274122425631459,10.111111111111112,1.39954
Massachusetts,2017,5,2.0263013920690565,12.888888888888891,1.46812
Massachusetts,2017,6,2.2012338863483993,18.88888888888889,1.1303
Massachusetts,2017,7,2.113767639208728,21.11111111111111,0.88138
Massachusetts,2017,8,2.4636326277674137,20.0,0.73406
Massachusetts,2017,9,1.924257437072773,18.388888888888886,0.86868
Massachusetts,2017,10,1.9096797292161611,14.166666666666666,1.76276
Massachusetts,2017,11,2.1866561784917873,4.61111111111111,0.46228
Massachusetts,2017,12,2.244967009918235,-2.999999999999999,0.6654800000000001
Michigan,2014,1,0.9164289322454885,-10.944444444444445,0.56134
Michigan,2014,2,0.8560050466029289,-10.722222222222221,0.40132
Michigan,2014,3,0.9567115226738617,-6.111111111111111,0.35306
Michigan,2014,4,1.1077712367802608,5.1111111111111125,0.9702799999999999
Michigan,2014,5,1.3897493697788728,12.555555555555555,0.89662
Michigan,2014,6,1.1782657700299137,18.444444444444443,0.9702799999999999
Michigan,2014,7,1.188336417637007,18.22222222222222,0.87884
Michigan,2014,8,1.3091841889221265,18.88888888888889,0.90424
Michigan,2014,9,1.399820017385966,14.88888888888889,0.99568
Michigan,2014,10,1.117841884387354,8.61111111111111,1.03886
Michigan,2014,11,1.117841884387354,-0.9444444444444441,0.89154
Michigan,2014,12,0.9969941131022347,-2.1111111111111116,0.44958000000000004
Michigan,2015,1,0.8155691136928517,-8.555555555555555,0.32512
Michigan,2015,2,0.5135064789917955,-13.333333333333334,0.24638
Michigan,2015,3,1.0169442034935559,-1.8888888888888882,0.22098
Michigan,2015,4,1.0974942394138374,6.222222222222224,0.62484
Michigan,2015,5,1.1478380118640135,14.000000000000002,1.0515599999999998
Michigan,2015,6,0.8357066226729221,16.944444444444443,1.03124
Michigan,2015,7,1.2384568022743303,19.944444444444446,0.63246
Michigan,2015,8,1.2585943112544007,19.388888888888893,0.84074
Michigan,2015,9,1.4499006465650695,18.111111111111107,0.73914
Michigan,2015,10,0.785362850222746,9.38888888888889,0.62484
Michigan,2015,11,0.7048128143024645,5.166666666666665,0.77724
Michigan,2015,12,0.7954316047127812,2.000000000000001,0.94742
Michigan,2016,1,0.8441726610462857,-5.388888888888889,0.43942
Michigan,2016,2,0.7939242883649592,-3.7222222222222223,0.47498
Michigan,2016,3,0.954719080945204,2.2777777777777786,0.9271
Michigan,2016,4,0.9145203828001428,4.8888888888888875,0.7111999999999999
Michigan,2016,5,0.9145203828001428,13.0,0.66802
Michigan,2016,6,0.7637752647561632,18.166666666666668,0.62484
Michigan,2016,7,1.0351164772353265,21.27777777777778,0.99568
Michigan,2016,8,1.2059609443518367,21.555555555555557,1.28016
Michigan,2016,9,0.9446694064089387,17.5,1.00584
Michigan,2016,10,1.3667557369320815,10.88888888888889,0.87884
Michigan,2016,11,1.3969047605408775,5.888888888888889,0.5181600000000001
Michigan,2016,12,0.9949177790902652,-3.888888888888889,0.5841999999999999
Michigan,2017,1,1.0929384743822241,-3.7777777777777777,0.70612
Michigan,2017,2,1.0127228065376572,-1.1666666666666674,0.51308
Michigan,2017,3,1.3335854779159249,-0.7222222222222227,0.74676
Michigan,2017,4,1.3235585194353539,8.444444444444446,1.11506
Michigan,2017,5,1.3636663533576374,11.666666666666666,0.85344
Michigan,2017,6,0.8723453878096651,18.5,1.19888
Michigan,2017,7,1.253369810071358,20.27777777777778,0.69596
Michigan,2017,8,0.882372346290236,18.444444444444443,0.889
Michigan,2017,9,1.0829115159016531,17.0,0.39878
Michigan,2017,10,0.9726149726153737,11.38888888888889,1.68402
Michigan,2017,11,0.8322375538873816,1.3888888888888888,0.69596
Michigan,2017,12,0.6316983842759644,-6.166666666666668,0.47752
Minnesota,2014,1,0.5136597726798676,-16.5,0.20320000000000002
Minnesota,2014,2,0.40358982139132454,-15.666666666666666,0.21844
Minnesota,2014,3,0.7888346509012252,-6.888888888888888,0.22098
Minnesota,2014,4,0.7154546833755299,3.555555555555555,0.9398000000000001
Minnesota,2014,5,0.6420747158498344,12.388888888888888,0.89154
Minnesota,2014,6,0.587039740205563,18.333333333333332,2.04978
Minnesota,2014,7,1.0640095291225828,19.27777777777778,0.635
Minnesota,2014,8,0.8071796427826491,19.499999999999996,0.94488
Minnesota,2014,9,0.6420747158498344,14.722222222222221,0.59944
Minnesota,2014,10,0.5503497564427152,7.88888888888889,0.30226
Minnesota,2014,11,0.44027980515417225,-5.888888888888889,0.20574
Minnesota,2014,12,0.4586247970355961,-6.4444444444444455,0.18542
Minnesota,2015,1,0.4560352803486007,-10.166666666666666,0.12446
Minnesota,2015,2,0.2736211682091604,-14.666666666666666,0.11938
Minnesota,2015,3,0.674932214915929,-0.7222222222222227,0.1524
Minnesota,2015,4,0.4925181027764887,7.000000000000001,0.35306
Minnesota,2015,5,0.4925181027764887,12.333333333333336,1.3462
Minnesota,2015,6,0.5654837476322648,18.166666666666668,0.9652
Minnesota,2015,7,0.8391049158414252,20.833333333333332,1.0337800000000001
Minnesota,2015,8,0.5290009252043767,18.833333333333336,0.98806
Minnesota,2015,9,0.7296564485577611,17.666666666666668,0.68834
Minnesota,2015,10,0.674932214915929,8.833333333333334,0.5461
Minnesota,2015,11,0.6384493924880409,2.5,0.6807200000000001
Minnesota,2015,12,0.5107595139904327,-4.0,0.48513999999999996
Minnesota,2016,1,0.3621388208470282,-10.777777777777779,0.13716
Minnesota,2016,2,0.4345665850164339,-6.722222222222223,0.18796
Minnesota,2016,3,0.615635995439948,2.055555555555557,0.49784
Minnesota,2016,4,0.7423845827364078,5.833333333333333,0.5461
Minnesota,2016,5,0.5975290543975965,13.722222222222223,0.64262
Minnesota,2016,6,0.48888740814348813,18.666666666666664,1.0541
Minnesota,2016,7,0.6880637596093536,20.72222222222222,1.5417800000000002
Minnesota,2016,8,0.9958817573293276,20.055555555555554,1.3487399999999998
Minnesota,2016,9,0.6518498775246507,15.944444444444445,1.17348
Minnesota,2016,10,0.7604915237787593,9.000000000000002,0.55118
Minnesota,2016,11,0.9596678752446247,4.555555555555557,0.43688
Minnesota,2016,12,0.6337429364822994,-9.277777777777779,0.40132
Minnesota,2017,1,0.6647228016089886,-9.666666666666666,0.24892
Minnesota,2017,2,0.9342050184774974,-4.500000000000001,0.24638
Minnesota,2017,3,0.6467573204844212,-2.1111111111111116,0.20574
Minnesota,2017,4,1.1138598297231699,6.888888888888888,0.635
Minnesota,2017,5,2.2277196594463398,12.0,0.81534
Minnesota,2017,6,0.9701359807266319,18.333333333333332,0.95504
Minnesota,2017,7,1.3474110843425442,20.666666666666668,0.67056
Minnesota,2017,8,1.2216527164705735,17.77777777777778,1.3284200000000002
Minnesota,2017,9,1.0599633863494682,16.0,0.94488
Minnesota,2017,10,0.8264121317300938,8.38888888888889,0.82804
Minnesota,2017,11,0.9701359807266319,-2.5555555555555562,0.12954000000000002
Minnesota,2017,12,1.0419979052249009,-10.333333333333334,0.18034
Mississippi,2014,1,2.742045726622054,3.611111111111111,0.52832
Mississippi,2014,2,2.407649906302291,7.944444444444443,1.524
Mississippi,2014,3,2.2404519961424096,10.88888888888889,1.4223999999999999
Mississippi,2014,4,2.2404519961424096,17.055555555555557,2.2504399999999998
Mississippi,2014,5,1.6050999375348607,21.555555555555557,1.31064
Mississippi,2014,6,1.872616593790671,25.888888888888886,1.76784
Mississippi,2014,7,2.140133250046481,25.27777777777778,1.0515599999999998
Mississippi,2014,8,2.1735728320784573,26.555555555555557,0.94234
Mississippi,2014,9,2.0732540859825286,24.72222222222222,0.6451600000000001
Mississippi,2014,10,1.8057374297267186,19.166666666666668,1.08712
Mississippi,2014,11,1.7054186836307896,9.333333333333332,0.80518
Mississippi,2014,12,1.4713416094069558,10.111111111111112,1.45288
Mississippi,2015,1,1.5392486659566047,6.555555555555554,1.1938
Mississippi,2015,2,1.3050151733110342,5.499999999999999,1.03886
Mississippi,2015,3,1.6061725209981963,14.277777777777779,1.6256000000000002
Mississippi,2015,4,1.8069440861229706,19.444444444444443,1.54686
Mississippi,2015,5,1.773482158602175,22.38888888888889,1.56972
Mississippi,2015,6,1.5727105934774004,26.22222222222222,1.0287
Mississippi,2015,7,1.907329868685358,28.22222222222222,1.1176000000000001
Mississippi,2015,8,1.8069440861229706,26.722222222222218,0.79756
Mississippi,2015,9,1.9742537237269495,24.61111111111111,0.40132
Mississippi,2015,10,1.9407917962061536,19.166666666666668,1.33604
Mississippi,2015,11,1.3050151733110342,15.11111111111111,1.8923
Mississippi,2015,12,2.2419491438933155,13.722222222222223,1.8364200000000002
Mississippi,2016,1,1.8407343124254922,6.500000000000002,0.9144
Mississippi,2016,2,1.6733948294777201,10.5,1.3741400000000001
Mississippi,2016,3,2.242349071500145,15.666666666666666,2.75082
Mississippi,2016,4,2.242349071500145,18.444444444444443,1.45034
Mississippi,2016,5,2.4431564510374715,21.38888888888889,0.64008
Mississippi,2016,6,2.175413278321036,26.77777777777778,0.94234
Mississippi,2016,7,2.309284864679254,28.000000000000004,1.2446000000000002
Mississippi,2016,8,2.1419453817314817,27.77777777777778,1.47066
Mississippi,2016,9,2.409688554447917,26.11111111111111,0.4572
Mississippi,2016,10,2.242349071500145,20.666666666666668,0.13970000000000002
Mississippi,2016,11,2.3762206578583625,14.555555555555555,0.8356600000000001
Mississippi,2016,12,2.4431564510374715,9.666666666666666,1.27508
Mississippi,2017,1,2.9446111942071465,11.61111111111111,1.7018
Mississippi,2017,2,2.509611813244727,13.944444444444445,0.71882
Mississippi,2017,3,2.174996904812097,15.61111111111111,1.0413999999999999
Mississippi,2017,4,2.6769192674610425,19.61111111111111,1.4147800000000001
Mississippi,2017,5,2.007689450595782,21.166666666666664,1.6891
Mississippi,2017,6,2.7773037399908316,24.833333333333332,2.38506
Mississippi,2017,7,3.0115341758936727,27.333333333333332,1.22682
Mississippi,2017,8,3.1788416301099875,26.27777777777778,1.75768
Mississippi,2017,9,2.710380758304306,23.61111111111111,0.67056
Mississippi,2017,10,2.7438422491475682,19.0,0.74676
Mississippi,2017,11,2.308842868185149,13.777777777777777,0.33528
Mississippi,2017,12,3.044995666736936,8.38888888888889,1.28016
Missouri,2014,1,1.3870078970285338,-3.444444444444444,0.27686000000000005
Missouri,2014,2,0.8255999387074605,-3.0555555555555554,0.30988
Missouri,2014,3,0.9081599325782067,4.166666666666667,0.4318
Missouri,2014,4,1.007231925223102,12.833333333333334,1.29286
Missouri,2014,5,1.172351912964594,18.5,0.81026
Missouri,2014,6,1.964927854123756,23.166666666666668,1.5493999999999999
Missouri,2014,7,2.1465598406393975,22.555555555555554,0.65786
Missouri,2014,8,2.047487847994502,24.777777777777775,1.10236
Missouri,2014,9,2.047487847994502,19.499999999999996,0.9779
Missouri,2014,10,2.575871808767277,14.333333333333334,1.5824200000000002
Missouri,2014,11,1.6842238749632195,3.2222222222222205,0.43688
Missouri,2014,12,1.9814398528979054,2.6111111111111125,0.5588000000000001
Missouri,2015,1,2.1740089977620882,-0.44444444444444486,0.30226
Missouri,2015,2,1.3834602713031472,-3.2222222222222228,0.4318
Missouri,2015,3,1.8610834602054243,6.944444444444445,0.82296
Missouri,2015,4,2.0587206418201593,14.277777777777779,0.89662
Missouri,2015,5,2.4375252399150686,18.22222222222222,1.8542
Missouri,2015,6,2.569283360991559,23.5,1.8694400000000002
Missouri,2015,7,2.6516321866643655,25.222222222222225,2.01422
Missouri,2015,8,2.4869345353187526,23.000000000000004,1.00584
Missouri,2015,9,2.618692656395243,21.999999999999996,0.5537200000000001
Missouri,2015,10,2.223418293165772,14.277777777777779,0.39624000000000004
Missouri,2015,11,1.7952043996671792,9.38888888888889,2.0066
Missouri,2015,12,1.7622648693980565,5.777777777777777,1.94818
Missouri,2016,1,2.1027954858895033,-0.6111111111111119,0.2286
Missouri,2016,2,1.4456718965490334,3.944444444444445,0.25908000000000003
Missouri,2016,3,2.1356516653565265,10.222222222222221,0.75946
Missouri,2016,4,1.9385145885543857,14.055555555555554,0.94234
Missouri,2016,5,2.16850784482355,17.055555555555557,1.46812
Missouri,2016,6,1.5442404349501038,24.944444444444446,0.6172200000000001
Missouri,2016,7,2.1027954858895033,25.611111111111107,1.66624
Missouri,2016,8,2.612066267628367,24.833333333333332,1.67894
Missouri,2016,9,2.1027954858895033,22.055555555555557,1.11506
Missouri,2016,10,1.8892303193538504,16.72222222222222,0.5816600000000001
Missouri,2016,11,1.9877988577549208,10.555555555555555,0.37846
Missouri,2016,12,1.8070898706862917,0.22222222222222143,0.32258000000000003
Missouri,2017,1,1.850435671159568,1.8888888888888882,0.46736000000000005
Missouri,2017,2,1.8013090604208186,7.277777777777778,0.14986
Missouri,2017,3,1.7358069127691524,9.11111111111111,0.9906
Missouri,2017,4,1.6703047651174863,14.722222222222221,2.43078
Missouri,2017,5,2.8493434228474768,17.83333333333333,1.51638
Missouri,2017,6,2.276199630895398,23.055555555555557,1.09728
Missouri,2017,7,2.276199630895398,26.0,0.86106
Missouri,2017,8,2.6037103691537284,22.277777777777775,1.3081
Missouri,2017,9,2.145195335592066,21.333333333333336,0.25908000000000003
Missouri,2017,10,2.7838412751958104,15.0,0.96012
Missouri,2017,11,2.489081610763313,7.88888888888889,0.23114
Missouri,2017,12,2.0796931879404,1.2777777777777761,0.25654
Montana,2014,1,1.0764589198811199,-4.166666666666667,0.30734
Montana,2014,2,0.3914396072294981,-9.61111111111111,0.43434
Montana,2014,3,0.7828792144589962,-1.4444444444444453,0.57404
Montana,2014,4,0.6850193126516216,5.0,0.37338
Montana,2014,5,0.9785990180737453,10.61111111111111,0.48768
Montana,2014,6,0.6850193126516216,13.61111111111111,0.8128000000000001
Montana,2014,7,1.8593381343401159,19.777777777777775,0.17526
Montana,2014,8,1.1743188216884943,18.22222222222222,0.9398000000000001
Montana,2014,9,1.0764589198811199,12.833333333333334,0.3048
Montana,2014,10,1.1743188216884943,8.833333333333334,0.24384
Montana,2014,11,0.7828792144589962,-3.7222222222222223,0.50292
Montana,2014,12,1.0764589198811199,-3.888888888888889,0.3302
Montana,2015,1,0.9704262597345884,-4.055555555555555,0.29972
Montana,2015,2,0.6792983818142119,-2.833333333333334,0.2286
Montana,2015,3,1.1645115116815061,4.166666666666667,0.25146
Montana,2015,4,1.2615541376549648,5.999999999999998,0.27432
Montana,2015,5,1.3585967636284237,9.777777777777779,0.6172200000000001
Montana,2015,6,0.9704262597345884,17.666666666666668,0.44958000000000004
Montana,2015,7,0.8733836337611296,19.0,0.47752
Montana,2015,8,0.9704262597345884,18.833333333333336,0.25654
Montana,2015,9,1.0674688857080472,14.055555555555554,0.32766
Montana,2015,10,1.6497246415488003,8.88888888888889,0.35559999999999997
Montana,2015,11,0.9704262597345884,-1.1111111111111112,0.34036000000000005
Montana,2015,12,0.4852131298672942,-4.666666666666666,0.40894
Montana,2016,1,0.9607449231836397,-4.777777777777779,0.23114
Montana,2016,2,0.6725214462285478,0.8888888888888897,0.2159
Montana,2016,3,0.9607449231836397,2.999999999999999,0.34798
Montana,2016,4,0.48037246159181984,7.222222222222222,0.59182
Montana,2016,5,1.2489684001387316,10.555555555555555,0.7874
Montana,2016,6,1.1528939078203677,16.88888888888889,0.38862
Montana,2016,7,2.1136388310040073,18.833333333333336,0.5257799999999999
Montana,2016,8,0.5764469539101839,18.000000000000004,0.26416
Montana,2016,9,1.0568194155020036,12.666666666666664,0.62738
Montana,2016,10,1.1528939078203677,6.833333333333332,0.85344
Montana,2016,11,1.8254153540489153,3.944444444444445,0.1651
Montana,2016,12,0.9607449231836397,-9.88888888888889,0.37846
Montana,2017,1,0.47506750709275786,-9.333333333333334,0.23114
Montana,2017,2,0.9501350141855157,-3.6666666666666674,0.43688
Montana,2017,3,0.8551215127669642,2.1111111111111094,0.46736000000000005
Montana,2017,4,0.9501350141855157,5.611111111111112,0.54102
Montana,2017,5,2.0902970312081344,11.277777777777777,0.39116
Montana,2017,6,1.6152295241153767,15.88888888888889,0.43688
Montana,2017,7,1.2351755184411706,21.999999999999996,0.10922
Montana,2017,8,1.4252025212782737,18.61111111111111,0.09398
Montana,2017,9,1.0451485156040672,12.888888888888891,0.5334
Montana,2017,10,1.330189019859722,5.888888888888889,0.29463999999999996
Montana,2017,11,1.2351755184411706,-0.7222222222222227,0.4318
Montana,2017,12,1.140162017022619,-6.0555555555555545,0.45974000000000004
Nebraska,2014,1,0.6917391972951933,-3.6666666666666674,0.05588
Nebraska,2014,2,0.7981606122636846,-6.222222222222222,0.16256
Nebraska,2014,3,0.2660535374212282,1.8888888888888882,0.127
Nebraska,2014,4,0.8513713197479302,9.055555555555554,0.50546
Nebraska,2014,5,1.5963212245273692,14.722222222222221,0.66802
Nebraska,2014,6,2.234849714338317,20.055555555555554,1.8364200000000002
Nebraska,2014,7,2.2880604218225624,21.77777777777778,0.43688
Nebraska,2014,8,2.3412711293068083,22.333333333333332,1.1938
Nebraska,2014,9,2.234849714338317,17.166666666666668,0.6527799999999999
Nebraska,2014,10,2.3944818367910536,11.777777777777779,0.34036000000000005
Nebraska,2014,11,0.8513713197479302,0.11111111111111269,0.08128
Nebraska,2014,12,1.2238462721376497,-2.2222222222222223,0.28448
Nebraska,2015,1,1.6391041608394752,-2.666666666666667,0.05334
Nebraska,2015,2,0.7402405887662146,-3.277777777777777,0.17272
Nebraska,2015,3,1.6919784886084903,6.0555555555555545,0.06096
Nebraska,2015,4,1.0046122276112912,10.277777777777779,0.67056
Nebraska,2015,5,1.6919784886084903,13.444444444444446,1.49606
Nebraska,2015,6,2.220721766298644,21.0,1.2014200000000002
Nebraska,2015,7,1.8506014719155364,23.000000000000004,0.84582
Nebraska,2015,8,1.5862298330704596,21.611111111111114,0.71882
Nebraska,2015,9,1.7448528163775057,20.33333333333333,0.6451600000000001
Nebraska,2015,10,1.3747325219943984,12.388888888888888,0.36322
Nebraska,2015,11,1.3747325219943984,4.500000000000001,0.4953
Nebraska,2015,12,1.6919784886084903,-1.2777777777777781,0.40640000000000004
Nebraska,2016,1,1.3119117387763328,-3.3333333333333335,0.10160000000000001
Nebraska,2016,2,1.574294086531599,1.6666666666666667,0.20066
Nebraska,2016,3,1.364388208327386,6.611111111111111,0.29463999999999996
Nebraska,2016,4,1.7317234951847593,9.944444444444445,1.3208
Nebraska,2016,5,1.9941058429400256,14.000000000000002,1.11506
Nebraska,2016,6,1.1020058605721195,22.944444444444443,0.5588000000000001
Nebraska,2016,7,1.574294086531599,23.444444444444443,0.9017
Nebraska,2016,8,1.7841999647358124,22.11111111111111,0.6527799999999999
Nebraska,2016,9,1.9416293733889725,18.333333333333332,0.56134
Nebraska,2016,10,1.4693411474294926,13.0,0.29463999999999996
Nebraska,2016,11,1.574294086531599,6.833333333333332,0.21844
Nebraska,2016,12,1.4693411474294926,-4.555555555555555,0.20828
Nebraska,2017,1,1.670192338305809,-4.0,0.25654
Nebraska,2017,2,1.6179988277337525,1.8888888888888882,0.18288
Nebraska,2017,3,1.3048377643014135,5.666666666666668,0.3937
Nebraska,2017,4,1.7223858488778656,9.833333333333336,0.65024
Nebraska,2017,5,2.348707975742544,13.88888888888889,1.19634
Nebraska,2017,6,2.035546912310205,21.5,0.38862
Nebraska,2017,7,2.244320954598431,24.88888888888889,0.67056
Nebraska,2017,8,1.9311598911660919,20.555555555555557,1.0947399999999998
Nebraska,2017,9,2.0877404228822614,18.333333333333332,0.69088
Nebraska,2017,10,1.252644253729357,10.555555555555555,0.75184
Nebraska,2017,11,1.8267728700219787,4.388888888888888,0.05842000000000001
Nebraska,2017,12,1.8267728700219787,-2.999999999999999,0.10160000000000001
Nevada,2014,1,0.8517802917915354,2.833333333333334,0.12954000000000002
Nevada,2014,2,0.5678535278610235,4.000000000000002,0.3048
Nevada,2014,3,1.0647253647394193,6.333333333333332,0.26162
Nevada,2014,4,0.9582528282654773,9.444444444444445,0.16764
Nevada,2014,5,1.3131612831786168,14.11111111111111,0.20066
Nevada,2014,6,0.9582528282654773,19.27777777777778,0.03048
Nevada,2014,7,1.135707055722047,24.499999999999996,0.19558
Nevada,2014,8,1.3131612831786168,20.833333333333332,0.37846
Nevada,2014,9,1.7035605835830707,18.61111111111111,0.30226
Nevada,2014,10,0.8872711372828493,13.0,0.03048
Nevada,2014,11,0.9227619827741633,5.277777777777778,0.18034
Nevada,2014,12,0.8162894463002214,2.000000000000001,0.33782
Nevada,2015,1,0.8720101822884966,3.1666666666666683,0.127
Nevada,2015,2,1.0464122187461957,5.999999999999998,0.14731999999999998
Nevada,2015,3,1.1859338479123553,8.666666666666666,0.09652000000000001
Nevada,2015,4,1.4649771062446741,8.777777777777777,0.17779999999999999
Nevada,2015,5,1.4300966989531345,13.0,0.53594
Nevada,2015,6,1.1510534406208155,21.666666666666668,0.14224
Nevada,2015,7,1.3254554770785147,21.611111111111114,0.30988
Nevada,2015,8,1.4300966989531345,22.61111111111111,0.12446
Nevada,2015,9,1.6742595499939135,18.833333333333336,0.08636
Nevada,2015,10,1.1161730333292756,13.444444444444446,0.46482
Nevada,2015,11,1.3952162916615944,2.166666666666666,0.32766
Nevada,2015,12,1.3603358843700546,-0.6666666666666663,0.34036000000000005
Nevada,2016,1,1.713759051646871,-0.4999999999999992,0.43688
Nevada,2016,2,2.12506122404212,3.3333333333333335,0.12192
Nevada,2016,3,1.3710072413174967,6.7777777777777795,0.25654
Nevada,2016,4,2.433537853338557,10.055555555555555,0.40132
